genbank_accession,domain,phylum,class,order,family,genus,species,temperature_optimum,temperature_min,temperature_max,reported_temperature_optimum,reported_temperature_min,reported_temperature_max,partition_temperature,extracellular_soluble_aa_A,extracellular_soluble_aa_C,extracellular_soluble_aa_D,extracellular_soluble_aa_E,extracellular_soluble_aa_F,extracellular_soluble_aa_G,extracellular_soluble_aa_H,extracellular_soluble_aa_I,extracellular_soluble_aa_K,extracellular_soluble_aa_L,extracellular_soluble_aa_M,extracellular_soluble_aa_N,extracellular_soluble_aa_P,extracellular_soluble_aa_Q,extracellular_soluble_aa_R,extracellular_soluble_aa_S,extracellular_soluble_aa_T,extracellular_soluble_aa_V,extracellular_soluble_aa_W,extracellular_soluble_aa_Y,intracellular_soluble_aa_A,intracellular_soluble_aa_C,intracellular_soluble_aa_D,intracellular_soluble_aa_E,intracellular_soluble_aa_F,intracellular_soluble_aa_G,intracellular_soluble_aa_H,intracellular_soluble_aa_I,intracellular_soluble_aa_K,intracellular_soluble_aa_L,intracellular_soluble_aa_M,intracellular_soluble_aa_N,intracellular_soluble_aa_P,intracellular_soluble_aa_Q,intracellular_soluble_aa_R,intracellular_soluble_aa_S,intracellular_soluble_aa_T,intracellular_soluble_aa_V,intracellular_soluble_aa_W,intracellular_soluble_aa_Y,membrane_aa_A,membrane_aa_C,membrane_aa_D,membrane_aa_E,membrane_aa_F,membrane_aa_G,membrane_aa_H,membrane_aa_I,membrane_aa_K,membrane_aa_L,membrane_aa_M,membrane_aa_N,membrane_aa_P,membrane_aa_Q,membrane_aa_R,membrane_aa_S,membrane_aa_T,membrane_aa_V,membrane_aa_W,membrane_aa_Y,diff_extra_intra_aa_A,diff_extra_intra_aa_C,diff_extra_intra_aa_D,diff_extra_intra_aa_E,diff_extra_intra_aa_F,diff_extra_intra_aa_G,diff_extra_intra_aa_H,diff_extra_intra_aa_I,diff_extra_intra_aa_K,diff_extra_intra_aa_L,diff_extra_intra_aa_M,diff_extra_intra_aa_N,diff_extra_intra_aa_P,diff_extra_intra_aa_Q,diff_extra_intra_aa_R,diff_extra_intra_aa_S,diff_extra_intra_aa_T,diff_extra_intra_aa_V,diff_extra_intra_aa_W,diff_extra_intra_aa_Y,genome_id_x,label_x,p0.03_seed0,p0.03_seed1,p0.03_seed2,p0.03_seed4,p0.03_seed5,p0.05_seed0,p0.05_seed1,p0.05_seed2,p0.05_seed4,p0.05_seed5,p0.1_seed0,p0.1_seed1,p0.1_seed2,p0.1_seed4,p0.1_seed5,p0.2_seed0,p0.2_seed1,p0.2_seed2,p0.2_seed4,p0.2_seed5,p0.4_seed0,p0.4_seed1,p0.4_seed2,p0.4_seed4,p0.4_seed5,p0.7_seed0,p0.7_seed1,p0.7_seed2,p0.7_seed4,p0.7_seed5,p0.95_seed0,p0.95_seed1,p0.95_seed2,p0.95_seed4,p0.95_seed5,genome_id_y,label_y,cv_0,cv_1,cv_2,cv_3,cv_4,test
GCA_004102745,Bacteria,Bacillota_A,Clostridia,Acetivibrionales,Acetivibrionaceae,Hungateiclostridium,Hungateiclostridium mesophilum,44.6862747768275,30.2284048463024,51.5555137611456,45.0,30.0,50.0,train,0.0701592885440468,0.0070520934361284,0.0704223036838558,0.0674469449147666,0.0362960892936399,0.0793812568835993,0.0110959512106915,0.0693702431246198,0.0691729817697631,0.0669209146351486,0.0163562540068712,0.062203080564825,0.0410468002564397,0.0250028767280916,0.0268111058142784,0.0740552003024674,0.0705866881462364,0.0694524353558101,0.0147288478293031,0.0524386434994164,0.0608167658305708,0.0124783383556541,0.0612466641837215,0.0777941597436615,0.0403519626039733,0.0654297085412286,0.0153142310719038,0.0857149599496844,0.0801642437431321,0.0848869695654538,0.0257497827423,0.0552763097279123,0.0327081852030833,0.0270723101342124,0.0433356008162938,0.0644498686193696,0.0502929772666878,0.0668969033980438,0.0083322303721647,0.0416878281309476,0.0747125189845953,0.0097852028639618,0.0287481015404643,0.03431330006509,0.0691473204599696,0.0722824907789108,0.0091993924929485,0.118008244738555,0.0535257105662833,0.124853547407247,0.0344977218485571,0.0390648730744196,0.0306140160555435,0.0194510739856801,0.0305380776741158,0.0681926665220221,0.0512258624430462,0.0821544803645042,0.0116945107398568,0.0379908873942286,0.009342522713476,-0.005426245,0.0091756395001342,-0.010347215,-0.004055873,0.0139515483423706,-0.00421828,-0.016344717,-0.010991262,-0.017966055,-0.009393529,0.0069267708369127,0.0083386150533563,-0.002069433,-0.016524495,0.0096053316830977,0.0202937108795486,0.0025555319577663,0.0063966174571384,0.0107508153684687,GCA_004102745.1,45.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,-,-,-,train,-,-,train,-,train,-,-,train,-,train,-,train,train,train,GCA_004102745.1,45.0,train,train,train,valid,train,-
GCA_004104355,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Vibrionaceae,Photobacterium,Photobacterium chitinilyticum,27.1646095565936,9.2861704308207,36.310339087018,24.0,10.0,37.0,test,0.0871005062995552,0.0061562629361128,0.0676233640792672,0.0630380096165072,0.0369800346024434,0.0764756456115398,0.0169403373207519,0.0510651396304119,0.054451084245274,0.0840966745565898,0.0209737509685499,0.0528589472790379,0.0385509430757963,0.0498338870431893,0.0401855370277987,0.070839480751064,0.0593442518548395,0.0709243947225966,0.0142973899568,0.0382643584218738,0.0847146957440251,0.0120415517717185,0.0583945720051855,0.0675110149088319,0.0371655724348749,0.0664503335400039,0.0240040465470026,0.0611366785666966,0.0532280508863533,0.100927236086884,0.02562032291855,0.0423569818673994,0.0400540808416349,0.0486083406595256,0.049619245400969,0.0652739947134293,0.05348791416167,0.0678309029407006,0.011584778014542,0.0299896859900022,0.103608201552579,0.008909268885085,0.0261048906756282,0.030004658783377,0.0631867125216581,0.0845124242947701,0.0138873621340368,0.0841198301899632,0.0320304443641807,0.136936823756654,0.0397409925825887,0.0283400597789956,0.0386207907368729,0.0273454880468181,0.0296958180875955,0.0668823316949072,0.0530525500295754,0.0855541073195245,0.0185775530394635,0.0288896915257253,0.0023858105555301,-0.005885289,0.0092287920740816,-0.004473005,-0.000185538,0.0100253120715358,-0.007063709,-0.010071539,0.0012230333589206,-0.016830562,-0.004646572,0.0105019654116384,-0.001503138,0.0012255463836636,-0.009433708,0.0055654860376347,0.0058563376931694,0.0030934917818959,0.0027126119422579,0.0082746724318716,GCA_004104355.1,24.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GCA_004104355.1,24.0,-,-,-,-,-,test
GCA_004115975,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,Gelidibacter gilvus,22.7540273494862,4.90087073668371,32.6617206626343,13.5,13.5,22.0,train,0.0672958133150308,0.0027796842827728,0.0654770075497597,0.0598490048043925,0.0486616334934797,0.0775566231983527,0.0121139327385037,0.0626630061770761,0.0664035689773507,0.0780713795470144,0.0147563486616334,0.0753946465339739,0.0315030885380919,0.0379547014413177,0.0349691146190803,0.0744680851063829,0.0683596431022649,0.0650652024708304,0.0101578586135895,0.0464996568291008,0.0634789987704855,0.0072427415281691,0.0605931259427553,0.0673920178492169,0.049542800878176,0.062188263663681,0.0202623304315884,0.076809792581079,0.0774747167270086,0.0903718643554742,0.0229135241489906,0.0609264383023517,0.0348889610687762,0.035334511263747,0.0361448344236842,0.0652884087225803,0.0580813792329394,0.0604094640303246,0.0100971537505293,0.0405586723284419,0.0736878997634276,0.0048093304905711,0.0298100606520829,0.0326917647516964,0.0810381923148067,0.0719841895693994,0.0133765588948275,0.109679994548127,0.0528928999094599,0.129335942443802,0.0314261514647039,0.0390198311866584,0.0308420222553228,0.0238227362559264,0.0250396721088038,0.0652959101219856,0.0532920548692037,0.0768129910336166,0.0155767789168297,0.0395650184487475,0.0038168145445453,-0.004463057,0.0048838816070044,-0.007543013,-0.000881167,0.0153683595346717,-0.008148398,-0.014146786,-0.011071148,-0.012300485,-0.008157175,0.0144682082316221,-0.003385873,0.0026201901775707,-0.00117572,0.0091796763838025,0.0102782638693255,0.0046557384405058,6.07048630602638e-05,0.0059409845006589,GCA_004115975.1,13.5,-,train,-,-,-,-,train,-,-,-,-,train,-,-,-,-,-,-,-,-,-,-,-,train,-,train,train,train,train,-,train,train,train,train,train,GCA_004115975.1,13.5,train,valid,train,train,train,-
GCA_004116955,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus vallismortis,35.9898212137398,20.7517420099691,47.7963597995569,29.0,5.0,50.0,train,0.0789142357184012,0.0027314824694308,0.0654488807323787,0.0651501248372847,0.0319455410682657,0.0754145238044429,0.0166236315913019,0.0578519451142741,0.092891743667442,0.0682870617357717,0.0189069802180918,0.0537760611169202,0.033802095559207,0.0389663046029747,0.0250314760675188,0.0820084932033033,0.0710825633255799,0.0685644779240733,0.0114807622543266,0.04112161498901,0.0734779322807315,0.0081588740794677,0.0571837055687537,0.0815079497377358,0.0399343035759758,0.0660410643557015,0.024712859379586,0.0687736428892109,0.0748708110092643,0.0904941651471471,0.0270261425542859,0.0416073943247861,0.0366423236735182,0.0412463912475673,0.0446079128192908,0.0602374029868146,0.0539121790984331,0.0650163474056355,0.0091385934788322,0.0354100043872611,0.0901465578159381,0.0068539190283866,0.0243765116826859,0.0302537616123083,0.0737270267320077,0.0822700087900218,0.014690252267883,0.0993559729060501,0.0453863875308081,0.130075088618358,0.0361539919913133,0.0280533835839159,0.0353152055888452,0.0260655747123135,0.0279786971234222,0.0674648542752253,0.052550542625861,0.0812761043542206,0.0155807446814622,0.0324254140789723,0.0054363034376696,-0.005427392,0.008265175163625,-0.016357825,-0.007988763,0.0093734594487413,-0.008089228,-0.010921698,0.0180209326581776,-0.022207103,-0.008119162,0.012168666792134,-0.002840228,-0.002280087,-0.019576437,0.0217710902164886,0.0171703842271467,0.0035481305184377,0.0023421687754943,0.0057116106017488,GCA_004116955.1,29.0,-,-,-,-,-,-,-,-,-,-,-,train,-,-,-,-,train,-,-,-,train,train,train,-,-,train,train,train,-,train,train,train,train,train,train,GCA_004116955.1,29.0,train,train,train,valid,train,-
GCA_004117075,Bacteria,Thermotogota,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium changbaicum,68.7156345188365,50.3493335909725,77.3775217228885,77.5,55.0,90.0,train,0.0689420723415828,0.0020397062822953,0.0555819961925482,0.0650326353005167,0.046913244492793,0.0725115583355996,0.0074109328256731,0.0720016317650258,0.0805344030459613,0.0845118302964373,0.0169975523524612,0.0501427794397606,0.0415420179494152,0.0338591242861028,0.0295757410932825,0.0608512374218112,0.063570845798205,0.0843758498776176,0.0139379929290182,0.0496668479738917,0.0599529508829266,0.0076050292412218,0.0528778020985399,0.0828925071702783,0.0467148300737387,0.0649370277973865,0.0166058845180666,0.0781947079522965,0.0812246284168843,0.0929744608288539,0.0220718325862256,0.0447784548472504,0.0366577701279003,0.0267945255169446,0.0468392986374248,0.0583704220017745,0.0495064821449845,0.0802733329658547,0.0088283774100225,0.0418996747814243,0.0757349209179824,0.0023594287987489,0.0236765936432598,0.0309057737417522,0.0845004732575206,0.0737321499609048,0.0088067051674234,0.100796993100043,0.0483682903743535,0.134418853482215,0.0304668102443106,0.0344860697677608,0.0352816911068738,0.0180660914415835,0.0328673918709447,0.0688349634425712,0.0547744139151428,0.0872714303351211,0.0140742671367234,0.0405766882947639,0.0089891214586561,-0.005565323,0.0027041940940082,-0.017859872,0.0001984144190542,0.0075745305382131,-0.009194952,-0.006193076,-0.000690225,-0.008462631,-0.00507428,0.0053643245925102,0.0048842478215149,0.0070645987691581,-0.017263558,0.0024808154200366,0.0140643636532205,0.0041025169117629,0.0051096155189956,0.0077671731924674,GCA_004117075.1,77.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,train,-,-,train,train,train,-,train,train,train,train,train,train,GCA_004117075.1,77.5,train,valid,train,train,train,-
GCA_004120195,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Vibrionaceae,Enterovibrio,Enterovibrio baiacu,22.1006052338642,3.54314852007569,31.1606294065082,25.0,10.0,32.0,test,0.0930746717649937,0.0053731776048132,0.0693348314199505,0.0627837228056504,0.0389532723829544,0.0789394996511512,0.0172702808006306,0.0500348848798963,0.050089250926488,0.0834428205104971,0.0202694743709395,0.0516749272854126,0.041816550836784,0.0424055163415275,0.0389623333907197,0.069126428241349,0.0636354575355871,0.0738653353025923,0.0148600527350651,0.0340875112129971,0.0899715493520469,0.0107608212345583,0.0640139578943298,0.0670604004356203,0.0381046970956496,0.0699038542089559,0.0241411641889148,0.0570905909872987,0.0486858893807876,0.0972267867844645,0.0258383758320928,0.041784271270323,0.0402610499996778,0.0422264968005103,0.0501583634594441,0.0653970202537681,0.0565484820951018,0.0706521739130434,0.0116194959434466,0.0285545588699647,0.107526261775999,0.0079851942391291,0.0275878371366304,0.029842141069843,0.0638815539130334,0.0831613297510464,0.0139467038732516,0.080134451068344,0.0310355960933085,0.134600970907372,0.0391995203117973,0.0283027570540687,0.0404045063016731,0.0247915777821339,0.0309894722276674,0.0663491807248365,0.0542359005108218,0.0886846626615776,0.0189915016777556,0.0283488809197098,0.0031031224129467,-0.005387644,0.0053208735256206,-0.004276678,0.0008485752873048,0.0090356454421952,-0.006870883,-0.007055706,0.0014033615457004,-0.013783966,-0.005568901,0.0098906560150896,0.0015555008371062,0.0001790195410171,-0.01119603,0.0037294079875808,0.0070869754404852,0.0032131613895488,0.0032405567916185,0.0055329523430323,GCA_004120195.1,25.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GCA_004120195.1,25.0,-,-,-,-,-,test
GCA_004121055,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_C,Bordetella_C,Bordetella_C aloeverae,32.1405945146414,14.3767007171102,41.4346254585896,33.5,20.0,42.0,train,0.131047589892728,0.0038903557443334,0.0612295224854058,0.0391671662478688,0.0305276002670102,0.0927562851566984,0.0156719686050417,0.04173522621462,0.0421093806468619,0.0880070749201733,0.0198684507030276,0.0349876911695302,0.0616036769176477,0.044124712475074,0.0558850665612231,0.0578578808403168,0.0606597873272193,0.0776030306509011,0.0122195436166277,0.0290479895576899,0.131211491237383,0.0094993133067789,0.0596563451481099,0.0529366838026022,0.0300932601317218,0.0854568307994753,0.0242305097284393,0.0429051404381822,0.0275533514396583,0.102392980317078,0.0239846016323091,0.0248202781706903,0.0551341021100832,0.0379465646501974,0.0792152860308446,0.0504967823028368,0.0509036608797208,0.0747957901081927,0.0127111881333931,0.0240558396323023,0.138402598813156,0.0077559564363083,0.0253562013092804,0.0225125151811368,0.0512949633184237,0.0954017200351511,0.014726937014327,0.0582856917167767,0.0155760932887032,0.148725771892927,0.0326382100575649,0.0190615835777126,0.0482241772564353,0.0240577821222982,0.0533783583636956,0.0538572430068031,0.0506827808880594,0.0928937468526911,0.0223101000227099,0.0248575688458386,-0.000163901,-0.005608958,0.0015731773372958,-0.013769518,0.0004343401352884,0.0072994543572231,-0.008558541,-0.001169914,0.0145560292072036,-0.014385905,-0.004116151,0.0101674129988398,0.0064695748075645,0.0061781478248766,-0.023330219,0.0073610985374799,0.0097561264474985,0.0028072405427084,-0.000491645,0.0049921499253876,GCA_004121055.1,33.5,-,-,-,-,-,-,-,-,train,-,-,train,-,train,-,-,train,-,train,-,-,train,-,train,-,train,train,train,train,train,train,train,train,train,train,GCA_004121055.1,33.5,train,valid,train,train,train,-
GCA_004143605,Bacteria,Bacillota_B,Desulfotomaculia,Desulfotomaculales,Desulfotomaculaceae,Desulfotomaculum,Desulfotomaculum aquiferis,42.9725030071345,25.3274213246422,49.953262144712,42.0,30.0,45.0,test,0.0796677740863787,0.0055149501661129,0.0556146179401993,0.0716279069767441,0.0298338870431893,0.0812624584717607,0.0105647840531561,0.0682392026578073,0.0678405315614617,0.0809302325581395,0.0201328903654485,0.0545514950166112,0.0415282392026578,0.0434551495016611,0.034750830564784,0.0673089700996677,0.0653820598006644,0.0780730897009966,0.0112956810631229,0.0324252491694352,0.0722755793972613,0.0127099873922377,0.0498578584328405,0.0723412955327631,0.036011225289516,0.0727355923457739,0.0183299339431141,0.0747849622010524,0.0664572674744072,0.0985194398064538,0.0288043557628183,0.0460925672616816,0.0414401082612484,0.0388686602183722,0.0502971829683248,0.0572947344337946,0.0504468697214122,0.0707519386259973,0.0098014399135467,0.0321790010173831,0.0907551904303588,0.0091777808332187,0.0216640313488244,0.0288739172281039,0.0648545992025299,0.0857194417709335,0.011558160318988,0.10068059947752,0.0382235666162518,0.142891516568129,0.0371322012924515,0.030240272239791,0.0400625601539942,0.0229358586553004,0.0306699436271139,0.0595352674274714,0.0516465007562216,0.0842069984875567,0.0164564141344699,0.0327151794307713,0.0073921946891173,-0.007195037,0.0057567595073587,-0.000713389,-0.006177338,0.0085268661259868,-0.00776515,-0.00654576,0.0013832640870545,-0.017589207,-0.008671465,0.0084589277549296,8.81309414093936e-05,0.0045864892832888,-0.015546352,0.0100142356658731,0.0149351900792521,0.0073211510749993,0.0014942411495761,0.000246248152052,GCA_004143605.1,42.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GCA_004143605.1,42.0,-,-,-,-,-,test
GCA_004153455,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_C,Pusillimonas_B,Pusillimonas_B ginsengisoli,27.48124612611,9.8375223079534,37.0853805572549,30.0,15.0,40.0,train,0.115608687131429,0.0049885086140854,0.0630422776105043,0.0504730175132284,0.0325945589623902,0.0862833829214844,0.0165867911418339,0.0474442801403908,0.0472661191184592,0.0857132676513032,0.0216643802668852,0.0370931247661636,0.0560049172442053,0.0463664059577045,0.0518804895864882,0.0618931390190454,0.0578756079744873,0.0739457321527196,0.0133888007981613,0.0298865114290295,0.11342629866993,0.0104268688893225,0.0583916024301576,0.0563901513070527,0.0327023663157575,0.0789024508067373,0.0254391731250485,0.0503251766069862,0.0341610670869745,0.101598508715264,0.0252866725898758,0.0298749495611584,0.0505998670119556,0.0433290961549026,0.0699068136481348,0.05863882379463,0.0520064713270577,0.0709648453114136,0.0129095018252703,0.02471929482237,0.122037120538162,0.0076958699440632,0.024738901007836,0.0231485430859037,0.0570274321508219,0.0914120672215655,0.0136246755304239,0.071925612683866,0.0185724557319911,0.146635875062457,0.0356276734465067,0.0210829057850031,0.0446153283693042,0.0254396334255456,0.0452855941601569,0.0602020546693152,0.0514276661345162,0.0900776289652314,0.0229718366501334,0.026451125437196,0.0021823884614992,-0.00543836,0.0046506751803467,-0.005917134,-0.000107807,0.0073809321147471,-0.008852382,-0.002880896,0.0131050520314847,-0.015885241,-0.003622292,0.0072181752050052,0.0054050502322496,0.0030373098028019,-0.018026324,0.0032543152244153,0.0058691366474295,0.0029808868413059,0.0004792989728909,0.0051672166066595,GCA_004153455.1,30.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,train,-,train,-,train,train,train,train,-,train,train,train,train,train,train,train,train,GCA_004153455.1,30.0,train,valid,train,train,train,-
GCA_004153545,Bacteria,Actinomycetota,Actinomycetia,Actinomycetales,Dermatophilaceae,Serinicoccus,Serinicoccus sediminis,33.8406304957186,16.6656076963737,43.4343772873668,32.5,4.0,45.0,train,0.130715020463549,0.0059092600293274,0.0779475170164802,0.0717975093563283,0.024840778271432,0.102449059989932,0.0157033113742312,0.025497362719135,0.0098706528638024,0.0865925455779037,0.0142478825151561,0.0190409489833884,0.0601321923354708,0.0376770042240266,0.0601431354095992,0.0576043422118141,0.0686240178590969,0.0920969118644809,0.0165459280821168,0.0225646188527281,0.126732160586785,0.0068265060355434,0.0694859455684717,0.0654646252072417,0.0225554980214058,0.0948359405804192,0.0252146050175056,0.0266504515375077,0.0150045367524453,0.100785974546681,0.0178394132150135,0.013598381020698,0.0599136354351244,0.0321978784150344,0.0863479380341372,0.0486632019496159,0.0600870296385324,0.094729053742702,0.0151399267468872,0.0179272979482477,0.142621926120165,0.0041925205433506,0.0304681902032229,0.0279374323479639,0.0391200280517738,0.105788727455674,0.0121430640464683,0.0401414785114265,0.007485554861037,0.148666778467214,0.0228301800497004,0.0125318250423063,0.0509276904547741,0.0228454255789489,0.0576738371472565,0.0506913847514216,0.0600064031222843,0.121544981934048,0.0239431036848444,0.0184394676261186,0.0039828598767636,-0.000917246,0.0084615714480085,0.0063328841490866,0.0022852802500261,0.007613119409513,-0.009511294,-0.001153089,-0.005133884,-0.014193429,-0.003591531,0.0054425679626903,0.0002185569003464,0.0054791258089921,-0.026204803,0.0089411402621982,0.0085369882205645,-0.002632142,0.0014060013352296,0.0046373209044803,GCA_004153545.1,32.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,train,-,train,train,train,train,train,GCA_004153545.1,32.5,valid,train,train,train,train,-
GCA_004209755,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pseudoduganella,Pseudoduganella lutea,23.4047557816559,5.82284550223068,32.7871294169575,29.0,10.0,45.0,train,0.126372313768793,0.0044646649112375,0.0602517412724029,0.0449811008239191,0.0347564342138792,0.0935588847362609,0.0171897562218635,0.0373789603329652,0.0393803618448993,0.0833076743395905,0.017715323197146,0.039924509470823,0.0539714813556442,0.0398846937908774,0.0644536226959993,0.0574301367535887,0.0639307100993799,0.0735289433449418,0.0155413870721141,0.0319772997536736,0.127300235382552,0.0093496880146007,0.0592921960650662,0.0557929907598811,0.0334727367123523,0.0832808314514408,0.0245383922002057,0.0445054577537688,0.0326172055408861,0.101106202441736,0.0240026500444328,0.0288141369678013,0.0518223833200087,0.037740837121007,0.0722028812862908,0.0505018203129727,0.053658303525642,0.0732132107263096,0.0129724771226632,0.0238153632503814,0.141099550056243,0.0086852124253699,0.0265585792160595,0.0254174958899368,0.053749891840443,0.0935201609414207,0.0169540105563727,0.0586603357272648,0.0204259323353811,0.142586743964697,0.0343568832742061,0.0199067664618845,0.0473684779787142,0.0246874188803322,0.0472170545989443,0.0497209483429955,0.0511216146058665,0.0913137059790603,0.0222970926711084,0.024352124253699,-0.000927922,-0.004885023,0.0009595452073367,-0.01081189,0.0012836975015268,0.0102780532848201,-0.007348636,-0.007126497,0.0067631563040131,-0.017798528,-0.006287327,0.0111103725030217,0.0021490980356354,0.0021438566698704,-0.007749259,0.0069283164406159,0.0102724065737378,0.0003157326186321,0.0025689099494508,0.0081619365032922,GCA_004209755.1,29.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,-,-,-,train,-,-,train,-,train,-,train,train,-,train,-,train,train,GCA_004209755.1,29.0,train,valid,train,train,train,-
GCA_004214835,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Alteromonadaceae,Pseudidiomarina,Pseudidiomarina tainanensis,33.482745193053,15.0154246561764,42.2733248345483,32.5,10.0,42.0,train,0.0955414012738853,0.0036071753542181,0.067203951644352,0.0679026387625113,0.0383790458858702,0.0802515273625373,0.0160373066424021,0.0488918497335239,0.0362342389184973,0.0802840244378006,0.0193357597816196,0.0474782269595736,0.0427174054335109,0.049899259066684,0.0496555310022098,0.0654166125048745,0.0612407383335499,0.0763356297933186,0.0140712335889769,0.0395164435200831,0.0973400118742003,0.0090310819737931,0.0579578047781113,0.0665523844565044,0.0367765727043909,0.0674688720345857,0.0252552534974537,0.0564994522816025,0.0439663174090829,0.101954225793774,0.024566215391305,0.0377800262570346,0.0425949308871365,0.054467458837499,0.0578641491131979,0.0550929448853136,0.0519220316589595,0.0720128442054738,0.0124846346174751,0.0284127873431058,0.11147658718759,0.0057598391266877,0.0280379201378914,0.0298621085894857,0.0609882217753519,0.0801350186727951,0.0161016949152542,0.0815282964665326,0.0262855501292731,0.141482332663028,0.0341855788566503,0.025409365124964,0.038451594369434,0.031183567940247,0.0367566791151967,0.0590778511921861,0.0528440103418557,0.0872881355932203,0.0246049985636311,0.0285406492387245,-0.001798611,-0.005423907,0.0092461468662406,0.0013502543060069,0.0016024731814793,0.0127826553279516,-0.009217947,-0.007607603,-0.007732078,-0.021670201,-0.005230456,0.009698200702539,0.0001224745463744,-0.0045682,-0.008208618,0.0103236676195609,0.0093187066745903,0.0043227855878447,0.0015865989715018,0.0111036561769773,GCA_004214835.1,32.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,-,-,-,train,train,-,-,-,train,train,train,-,train,GCA_004214835.1,32.5,valid,train,train,train,train,-
GCA_004214935,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis suaedae,30.1563414964434,17.4026665280004,39.8431460058889,32.5,15.0,45.0,train,0.126580607050402,0.0078669840332192,0.0637698281703355,0.0476849036607189,0.0278888753757145,0.10505759507966,0.0188022308320447,0.0296575568566812,0.0261618916899768,0.0836040794342999,0.0112549298955817,0.0295185642059176,0.066963184321629,0.0327119203572111,0.0710877912330385,0.0543113782858731,0.0705491947113296,0.0847507688030995,0.0163177371996455,0.0254599788036207,0.133948416931028,0.0076790830288308,0.0644260787187727,0.0616603242980385,0.0266081287833433,0.0922969467172221,0.0233084914337881,0.0305488844083246,0.0191503978603394,0.104701266409302,0.0164224912089953,0.0171651103205132,0.0607250256332619,0.0270491126418431,0.0865337636510022,0.0466737545216615,0.0586204602747518,0.0885855715127868,0.0147193415864408,0.0191773500597536,0.148030840284175,0.0055732919437539,0.0277528907508591,0.0258558683609474,0.0430384325799925,0.105955640802386,0.0111129338229417,0.0448008547116399,0.0117060162109186,0.145372485183456,0.0215108037738547,0.0151046727320908,0.0513079359471021,0.0199334569973206,0.0571714596977382,0.04924266323436,0.0589717381520225,0.115987566301143,0.0219019857744352,0.0196684627388628,-0.00736781,0.0001879010043884,-0.000656251,-0.013975421,0.0012807465923711,0.012760648362438,-0.004506261,-0.000891328,0.0070114938296374,-0.021097187,-0.005167561,0.0123534538854043,0.006238158688367,0.0056628077153679,-0.015445972,0.0076376237642115,0.0119287344365777,-0.003834803,0.0015983956132047,0.0062826287438671,GCA_004214935.1,32.5,-,-,-,-,-,-,-,-,-,-,train,-,-,-,-,train,-,-,-,-,train,-,-,-,-,train,train,-,-,train,train,train,train,train,train,GCA_004214935.1,32.5,train,train,train,valid,train,-
